word count
galimos 81 
fondui 81 
fiziniams 81 
dolerių 81 
datas 81 
būtinybė 81 
blokų 81 
bausmių 81 
baudų 81 
apimtis 81 
apimties 81 
alternatyvų 81 
vokietija 80 
veda 80 
valstybinis 80 
uab 80 
trečiasis 80 
tikisi 80 
tėvo 80 
teisine 80 
svarbiausi 80 
suteikė 80 
sudarome 80 
šaliai 80 
rusų 80 
reikalui 80 
referendumų 80 
redakcinė 80 
rašto 80 
priimdamas 80 
pelnas 80 
pavaduotojus 80 
patvirtintų 80 
patarėjų 80 
pataisytas 80 
panaši 80 
padidėtų 80 
padalinių 80 
numatytus 80 
nenumatyta 80 
neišgirdau 80 
neišeina 80 
mokamas 80 
lošimo 80 
kovų 80 
konkreti 80 
kampanijų 80 
jaunimui 80 
įvertinimas 80 
išimties 80 
institutas 80 
gydytojas 80 
grėsmę 80 
girdi 80 
geriausiu 80 
formų 80 
finansiškai 80 
didina 80 
degalų 80 
centrų 80 
bankai 80 
atvykti 80 
ateinančių 80 
aspektus 80 
apygardose 80 
aiškino 80 
vykdomosios 79 
visiškų 79 
viešas 79 
tsrs 79 
televizijoje 79 
teikiamu 79 
techninis 79 
sistemų 79 
sųjungų 79 
rusijų 79 
regionuose 79 
rašome 79 
problemoms 79 
plotas 79 
pasitikėjimas 79 
pasirengęs 79 
pašalpų 79 
pareigybės 79 
papildymų 79 
paklausė 79 
pagrindinę 79 
nekorektiška 79 
negalėjome 79 
milijardus 79 
miestas 79 
kviečia 79 
konkurencijų 79 
kalėdų 79 
jonas 79 
gamyba 79 
ekscelencijos 79 
didėjimo 79 
deramai 79 
atšaukti 79 
atrodys 79 
arčiau 79 
aiškių 79 
viešieji 78 
vertinama 78 
variantus 78 
valdininkai 78 
ūkininkas 78 
trūkumas 78 
tavo 78 
susitikę 78 
susidariusių 78 
sukurtas 78 
studijos 78 
skelbiami 78 
reikalavimų 78 
produktai 78 
privatizavimų 78 
pradėtume 78 
plotus 78 
paskyrimo 78 
paskirstymo 78 
pasitarti 78 
pareigūnais 78 
palieka 78 
padeda 78 
pačiais 78 
nuėjo 78 
nevyksta 78 
negalite 78 
negalim 78 
nauju 78 
nagrinėjami 78 
mokslas 78 
minėtos 78 
mandato 78 
lsabučio 78 
liaudininkų 78 
laidos 78 
juose 78 
įvardijo 78 
išliks 78 
įsivesti 78 
įrengti 78 
ima 78 
geresnė 78 
galutinio 78 
finansines 78 
esminė 78 
efektyvumų 78 
drįsčiau 78 
direktyvas 78 
dingo 78 
didinamos 78 
centų 78 
bendradarbiavimų 78 
bendradarbiauti 78 
baudų 78 
atėję 78 
analizuoti 78 
alkoholiu 78 
aiškaus 78 
ydingas 77 
vertas 77 
vartotojas 77 
tūkstančius 77 
tokioms 77 
tėvams 77 
teisėtas 77 
teiktas 77 
techninės 77 
sukūrė 77 
sukels 77 
steigėjas 77 
standartai 77 
sankcijų 77 
rūmai 77 
realių 77 
rasime 77 
proporcijos 77 
prokurorai 77 
pritartumėte 77 
prielaidų 77 
priedėlio 77 
paskutiniai 77 
pasieksime 77 
pasaulinio 77 
pamiršti 77 
paliekama 77 
pakeitimu 77 
nukentėjo 77 
notarų 77 
netrukdo 77 
neskaitysiu 77 
neatsitiks 77 
moralės 77 
mokslinių 77 
minima 77 
lygūs 77 
lygmens 77 
lūkesčių 77 
laikoma 77 
kovojo 77 
koncesijos 77 
kompromiso 77 
kokiems 77 
koalicijų 77 
kitokias 77 
keistas 77 
karininkų 77 
julius 77 
internete 77 
galiausiai 77 
estija 77 
epupinio 77 
energetika 77 
emasiulis 77 
baigsime 77 
atsisakyta 77 
apskrityje 77 
apribojimų 77 
antros 77 
ypatinga 76 
vykdymas 76 
visiškas 76 
turėdama 76 
trims 76 
transportu 76 
tom 76 
tarnautojo 76 
taiko 76 
suprasčiau 76 
sunkiau 76 
sugebėjo 76 
suformuota 76 
savivaldybėmis 76 
reglamento 76 
pvilko 76 
prognozuoti 76 
profesoriau 76 
procesui 76 
pristatydamas 76 
pora 76 
pensijoms 76 
pasitikėti 76 
pasakau 76 
parlamentinio 76 
paprašyta 76 
pagarbos 76 
pagalvokime 76 
objektus 76 
nustatymas 76 
niekad 76 
nesvarstė 76 
naujam 76 
lūkesčiai 76 
kokybiškai 76 
kiekvienai 76 
kariuomenėje 76 
kanceliarija 76 
jauni 76 
išleisti 76 
institucijoje 76 
iniciatyvų 76 
infrastruktūra 76 
įkurti 76 
įgyvendinama 76 
ieško 76 
idėjų 76 
generalinė 76 
eksploatavimo 76 
darbotvarkes 76 
dabartinio 76 
bendrųjų 76 
aukštųjį 76 
atviras 76 
atitinkamo 76 
alternatyvus 76 
administratorius 76 
vienetų 75 
vidurinės 75 
variantų 75 
valdybų 75 
utenos 75 
tvirtinant 75 
tikromis 75 
teisininkais 75 
taupyti 75 
taupydamas 75 
šventė 75 
svarstymų 75 
sutarimų 75 
susitikime 75 
studentams 75 
solidarumo 75 
sklypus 75 
siūlytume 75 
šitame 75 
sesijų 75 
sakydamas 75 
rentos 75 
rankų 75 
racionaliai 75 
punktui 75 
prievolę 75 
priedų 75 
planuojamos 75 
pirmųjų 75 
pirmajame 75 
perspektyva 75 
pavaduotojui 75 
paskutinius 75 
pasirengusi 75 
pasirengti 75 
pašalpų 75 
operatyviai 75 
nueiti 75 
norėjome 75 
nenorite 75 
neigiamai 75 
nagrinėjome 75 
liga 75 
konkurencingumo 75 
kompensacija 75 
km 75 
kiekviename 75 
kategorija 75 
kainomis 75 
juolab 75 
jolekas 75 
išsilavinimo 75 
išimčių 75 
įrašome 75 
gyvenantys 75 
gavus 75 
galvojame 75 
galimus 75 
dvasia 75 
dirbdami 75 
daugėja 75 
būklė 75 
baltarusijoje 75 
automobiliai 75 
asociacijų 75 
apsiriboti 75 
apekeliūnas 75 
antrųjų 75 
akcija 75 
vardyti 74 
vaizdas 74 
ūkininkams 74 
turniškių 74 
tūkstančio 74 
treji 74 
teikiau 74 
technika 74 
tarptautinius 74 
sutiktumėte 74 
skirsnio 74 
siūlomų 74 
remiu 74 
reglamentuojama 74 
pradėkime 74 
pastabomis 74 
paslapčių 74 
paskaityti 74 
normali 74 
nepasakė 74 
nemačiau 74 
neatsakė 74 
naudojama 74 
mėnesiams 74 
matydami 74 
manoma 74 
kilometrų 74 
jaudina 74 
išdavimo 74 
įrodymų 74 
gamintojai 74 
emigracijos 74 
elektroniniu 74 
diskriminacija 74 
direktoriau 74 
dirbdamas 74 
dešinės 74 
derėtų 74 
dekretų 74 
bausmės 74 
bandote 74 
analizė 74 
zbalčytis 73 
universitetų 73 
ūkinės 73 
tolesnio 73 
teismams 73 
spręsime 73 
rūšis 73 
reikšti 73 
reikalingų 73 
realybė 73 
prokurorų 73 
profsųjungų 73 
privilegijų 73 
privatizavimas 73 
privalu 73 
pritarsite 73 
priklausė 73 
prielaidos 73 
pradėjus 73 
planuojame 73 
pareiškimus 73 
panaudojimas 73 
palengvinti 73 
paieškos 73 
norinčių 73 
norai 73 
nepritars 73 
nemanytumėte 73 
nekeičia 73 
mechanizmo 73 
maitinimų 73 
lygiateisiškumo 73 
laivybos 73 
laipsnio 73 
laikinųjų 73 
laikinoji 73 
kontrolierės 73 
kandidate 73 
įvertintas 73 
įvairiuose 73 
išnaudoti 73 
įsigalioti 73 
išaiškinimų 73 
įrangos 73 
generalini 73 
ekonominius 73 
drausti 73 
dirbome 73 
darbuotojo 73 
būstui 73 
bendrija 73 
atleistas 73 
apsispręsime 73 
apsisprendimų 73 
apribojimai 73 
veterinarijos 72 
vakare 72 
tautinio 72 
sutinkate 72 
stebi 72 
spręstų 72 
spečeliūno 72 
spaudimo 72 
socdemai 72 
savivaldybę 72 
rsmetonos 72 
rinkliavų 72 
rinkėjus 72 
reformų 72 
prisideda 72 
petrai 72 
perimti 72 
perdirbimo 72 
paveikti 72 
pasekmė 72 
pasakymų 72 
parlamentui 72 
panašu 72 
paklausiau 72 
padidėjimas 72 
paaiškinkite 72 
netiesiogiai 72 
nespėjo 72 
neįvyko 72 
neigiamos 72 
negalėjau 72 
moters 72 
mokinio 72 
leidėjas 72 
laisvų 72 
laidų 72 
kriterijais 72 
krepšinio 72 
konferencija 72 
kenčia 72 
keliolika 72 
jaučiu 72 
įvykdytas 72 
išspręstume 72 
investuotojų 72 
interpeliacijų 72 
imasi 72 
ikiteisminį 72 
įgyvendinimui 72 
įgyvendina 72 
grėsmių 72 
gėrimais 72 
galimybėmis 72 
galėsite 72 
delegacija 72 
civiliniame 72 
bėga 72 
bbradausko 72 
avalionio 72 
atskiro 72 
atliekami 72 
asmeninių 72 
apsvarstytas 72 
vaistus 71 
tenai 71 
teiks 71 
tarnybomis 71 
sudarymas 71 
standartų 71 
skaičiuojamas 71 
siūlydamas 71 
šešių 71 
šeimose 71 
šaltiniai 71 
rimtos 71 
rezervinį 71 
redaguoti 71 
proporcingai 71 
profesore 71 
principinis 71 
priedai 71 
preliminariai 71 
perskaitysiu 71 
paspartinti 71 
pardavimas 71 
parašo 71 
paleisti 71 
pagrindus 71 
neatsako 71 
motina 71 
ligoninėse 71 
laukiame 71 
laikus 71 
kategorijai 71 
kalbės 71 
kaimynai 71 
įvykti 71 
įsipareigojimų 71 
investuotojų 71 
gerovei 71 
gelbėjimo 71 
finansinio 71 
ėmėsi 71 
elektroninių 71 
dedasi 71 
darau 71 
balsavote 71 
avalionis 71 
atvejo 71 
atgauti 71 
aspektais 71 
apskritis 71 
aplink 71 
ankstesnių 71 
algas 71 
verslu 70 
trumpa 70 
tradicijos 70 
teisinėje 70 
teikėjai 70 
tarnauja 70 
stebėtojų 70 
skirtumo 70 
siųsti 70 
sistemiškai 70 
sienų 70 
šešerius 70 
savanorių 70 
rezistencijos 70 
restruktūrizavimo 70 
respublikai 70 
reformas 70 
puse 70 
priklausyti 70 
prezidentūra 70 
pečių 70 
pavedimu 70 
pasidarė 70 
pasakome 70 
pardavimų 70 
panaikinimo 70 
palaipsniui 70 
nurodytas 70 
nukenčia 70 
nubausti 70 
nematote 70 
naujojo 70 
nagrinėjame 70 
mėnesiais 70 
licencijos 70 
koncesijų 70 
klausiate 70 
kils 70 
kelintų 70 
keistis 70 
kaltinimai 70 
juridinio 70 
įvertinimų 70 
išnagrinėjęs 70 
įsigaliojo 70 
investuotojams 70 
infrastruktūrų 70 
gyvenimui 70 
generalinės 70 
garbingai 70 
galiotų 70 
europai 70 
esminį 70 
einama 70 
buvom 70 
butų 70 
bazinės 70 
balsavimai 70 
atitinkami 70 
atitinkama 70 
asmeninę 70 
antrajam 70 
administracinis 70 
vyriausybių 69 
trūkumus 69 
trečdalis 69 
tokiose 69 
tikrinti 69 
tiesioginės 69 
teisūs 69 
teisėti 69 
švietimas 69 
svarstymui 69 
sustoti 69 
socialdemokratams 69 
smulkių 69 
reiškinys 69 
prievarta 69 
pratęsimų 69 
prašymai 69 
prašiau 69 
prarasti 69 
praranda 69 
pradėtos 69 
perėjo 69 
pastatytas 69 
pasitaiko 69 
pasienio 69 
pareiškimai 69 
paprastų 69 
pagrįstai 69 
numatė 69 
nukreipti 69 
nepasitikėjimo 69 
nepadarysime 69 
neįgaliesiems 69 
nebalsavo 69 
momento 69 
merai 69 
maskvų 69 
liaudies 69 
laisvi 69 
laiškų 69 
ketverių 69 
jaunimų 69 
išeitį 69 
indeksavimo 69 
geresnį 69 
gerbiamųjų 69 
galiojanti 69 
galiojančių 69 
finansinis 69 
energija 69 
eksporto 69 
dalyvavau 69 
aukštosiose 69 
verslininkas 68 
vardų 68 
tinkama 68 
teisininkas 68 
teisėju 68 
tarybiniais 68 
tarptautines 68 
suteiktų 68 
susirinkęs 68 
susidurti 68 
sukuria 68 
suinteresuotas 68 
subjekto 68 
stiprinimo 68 
skirtumų 68 
skaičiavimais 68 
sanglaudos 68 
ryšį 68 
rengėjai 68 
registrų 68 
reabilitacijos 68 
pusių 68 
protingai 68 
prisiminkite 68 
prarado 68 
peticijų 68 
paso 68 
paraginti 68 
pakeis 68 
organizacijomis 68 
nutraukimo 68 
nusikaltimo 68 
nekalba 68 
motyvais 68 
motinos 68 
mokslui 68 
mielai 68 
laikomas 68 
korektiškai 68 
klaidinti 68 
karinių 68 
įsigaliojimų 68 
išbraukta 68 
gatvėje 68 
formuojama 68 
finansuojamos 68 
federacijos 68 
eurointegracinių 68 
euras 68 
disponuoti 68 
dalyviams 68 
dalyvaujančių 68 
dalykui 68 
bausmė 68 
baikime 68 
avarijų 68 
atnaujinimo 68 
asmeninio 68 
asalamakino 68 
apekeliūno 68 
analogiška 68 
aiškių 68 
vystymosi 67 
vyriausiojo 67 
vietovių 67 
viešumo 67 
vadinamųjį 67 
ūkyje 67 
tikėti 67 
teisėtų 67 
šventės 67 
sutiks 67 
sunkumų 67 
skundo 67 
skaičiuojama 67 
remiamas 67 
racionalus 67 
proporcijas 67 
prokuratūroje 67 
privatų 67 
pranešėjui 67 
pirmumo 67 
perteklinė 67 
pateikę 67 
pataisose 67 
pastangos 67 
pasakoma 67 
paliko 67 
nuveikti 67 
nukentėję 67 
narkotinių 67 
mokslininkai 67 
mokėtų 67 
minimalaus 67 
licencijas 67 
laikantis 67 
laidojimo 67 
komunistų 67 
kompensacijoms 67 
ketvirtį 67 
įsivaizduoti 67 
įrenginių 67 
gyveno 67 
ginčus 67 
ekonominiai 67 
dekretu 67 
darykime 67 
brangiau 67 
blaivybės 67 
argi 67 
apskrityse 67 
aplinkybėms 67 
akcininkai 67 
administracijai 67 
vytauto 66 
visuomene 66 
vilnius 66 
viešasis 66 
viešųsias 66 
veikiančių 66 
tvarko 66 
tvarkai 66 
turėsim 66 
tiekimų 66 
teisybė 66 
svarstymai 66 
sutiktų 66 
suteiktų 66 
sudėlioti 66 
specialus 66 
specialios 66 
senų 66 
sakykit 66 
registracija 66 
referendumas 66 
privalės 66 
prieštarautų 66 
priėmėm 66 
politiko 66 
piniginių 66 
pereina 66 
pensijai 66 
paskirstyti 66 
pasiūlys 66 
pasirašę 66 
pasieks 66 
pareiginės 66 
panaudota 66 
nurodytų 66 
nuopelnus 66 
numatomas 66 
numatę 66 
nevyriausybinių 66 
neturėjome 66 
neminėsiu 66 
neliktų 66 
nelengva 66 
nekalbant 66 
nebuvau 66 
naudodamasis 66 
miškus 66 
malonus 66 
liberaldemokratų 66 
laipsnį 66 
kontrole 66 
konstatuoja 66 
kaimuose 66 
įvairiems 66 
įtrauktos 66 
įstaigai 66 
iškils 66 
išdalyta 66 
irako 66 
inicijavo 66 
gimsta 66 
gerbiamas 66 
gaminti 66 
dvasių 66 
darytų 66 
dabartiniame 66 
buvusiam 66 
atsistatydinimo 66 
apribojimus 66 
aplinkybėmis 66 
aplinka 66 
algų 66 
vykdytų 65 
vietovės 65 
valstybine 65 
tūkstantį 65 
technologijos 65 
svarstyta 65 
sutartimi 65 
ryšiai 65 
psichotropinių 65 
protingas 65 
pritraukti 65 
prievolės 65 
precedento 65 
praeitame 65 
poreikio 65 
policininkai 65 
plane 65 
pirmoje 65 
patyrė 65 
pateikusi 65 
pastebėjo 65 
paslauga 65 
pasirūpinti 65 
pasirinkta 65 
pareigybė 65 
paraiškų 65 
panašios 65 
pamųstyti 65 
pagarba 65 
padidinta 65 
nuotekų 65 
nuostoliai 65 
netiesų 65 
nespėjau 65 
natūraliai 65 
moterį 65 
moksleiviai 65 
ministrams 65 
mėsos 65 
litrų 65 
linkęs 65 
lietuviškai 65 
kreiptųsi 65 
konkrečiais 65 
kandidatūras 65 
jose 65 
įvertintos 65 
įtvirtintas 65 
išmokėta 65 
įrašytos 65 
geresnės 65 
galiojo 65 
duok 65 
didėjimų 65 
demokratinės 65 
daugiausiai 65 
bičiuliai 65 
bazinis 65 
atskleisti 65 
atseit 65 
atleidimų 65 
atkreipčiau 65 
apylinkių 65 
aptarnavimo 65 
zonoje 64 
visokius 64 
viešoji 64 
vertinimai 64 
veiksnių 64 
ukrainoje 64 
teikdami 64 
techninio 64 
tarptautinėje 64 
šviesiai 64 
sveikintinas 64 
sutrumpinti 64 
susideda 64 
subalansuoti 64 
spauda 64 
socialinius 64 
socialiniu 64 
skaičiau 64 
sakiniu 64 
rezervų 64 
reikalingų 64 
rašė 64 
profsųjungos 64 
produkcijų 64 
prisimename 64 
priedus 64 
pratęsta 64 
plotų 64 
pirmyn 64 
paskutinių 64 
pasirašyta 64 
pasaulį 64 
paklausiu 64 
padidins 64 
padarome 64 
netikiu 64 
neleido 64 
naujoje 64 
naujiems 64 
nary 64 
matė 64 
laikomės 64 
kritikų 64 
kreipiamės 64 
koordinuoti 64 
kasos 64 
kaliningrado 64 
kalbėję 64 
jramonas 64 
įvykdymo 64 
įvedimų 64 
ištekliai 64 
individualiai 64 
iii 64 
ginčijamės 64 
etape 64 
didinamas 64 
didėtų 64 
didėti 64 
delegacijų 64 
dalyku 64 
azartinių 64 
atskaitomybės 64 
atsitiktų 64 
atliekant 64 
apygardų 64 
alkoholiniais 64 
absurdas 64 
ypatingų 63 
viltį 63 
vienerius 63 
vertinimus 63 
vertiname 63 
vandenį 63 
vaizdų 63 
turėsite 63 
tiekėjas 63 
teisiniu 63 
teisiniai 63 
susitikimas 63 
supaprastinti 63 
suformuluotas 63 
socialiniais 63 
skuba 63 
skaičiui 63 
šimtų 63 
replikuoti 63 
remdamasi 63 
privertė 63 
primena 63 
prevencija 63 
pratęstas 63 
posto 63 
platesnis 63 
petras 63 
parlamentinių 63 
nustatomi 63 
numatytų 63 
normalų 63 
nesusiję 63 
nekaltas 63 
natūralus 63 
namas 63 
mokytojus 63 
metas 63 
malonūs 63 
lsabutis 63 
laimės 63 
krizę 63 
kovoja 63 
konfliktų 63 
koeficientas 63 
judėjimo 63 
įvyksta 63 
įvairioms 63 
išlygų 63 
išlyga 63 
įsitikinę 63 
įsigaliojus 63 
ginčo 63 
geresnių 63 
garantija 63 
finansiniai 63 
finansinį 63 
europinės 63 
dvigubų 63 
didinama 63 
butus 63 
brangsta 63 
bendrus 63 
atsitikimų 63 
atmestas 63 
apsispręstų 63 
aparatūra 63 
alternatyvos 63 
vicepirmininkas 62 
vertybės 62 
veiktų 62 
tęstinumų 62 
teisei 62 
techninė 62 
tave 62 
suteiks 62 
susitikimų 62 
supras 62 
sumaištį 62 
strateginius 62 
stengtis 62 
skubiau 62 
sųnaudos 62 
rodiklis 62 
rezervistai 62 
rengiama 62 
produktams 62 
privačius 62 
priešgaisrinės 62 
prastai 62 
praėjusios 62 
praeityje 62 
pirminis 62 
piniginės 62 
penkeri 62 
patikrinimo 62 
paskutinės 62 
parkas 62 
paprasto 62 
paprašiau 62 
pakankama 62 
pajėgos 62 
pajėgi 62 
pageidavimus 62 
pagarbų 62 
padidintos 62 
padidintas 62 
pabandysiu 62 
organizacijose 62 
nupirkti 62 
neskubėti 62 
nepasikeis 62 
nelaimingų 62 
neišspręs 62 
nedalyvauti 62 
namų 62 
mielasis 62 
laisvių 62 
laikomi 62 
laidas 62 
kritikuoti 62 
kompetencijai 62 
kaupti 62 
jjuozapaičio 62 
įrodė 62 
interpretuoti 62 
gresia 62 
gaudavo 62 
galiojančių 62 
formuoja 62 
esamas 62 
esama 62 
elgiamasi 62 
dvigubos 62 
centrui 62 
blogų 62 
baigtis 62 
baigiant 62 
asmeninės 62 
asamblėjoje 62 
agentūra 62 
abrazauskas 62 
vst 61 
vienokį 61 
veikas 61 
vadinamasis 61 
trumpiau 61 
tikimybė 61 
sutaupyti 61 
susitikęs 61 
susimųstyti 61 
skola 61 
skirstymo 61 
sienų 61 
santuokos 61 
šaltinius 61 
sųjūdis 61 
rekonstrukcijos 61 
rdagys 61 
priklausomybės 61 
politikus 61 
pauštrevičius 61 
pateko 61 
pateiktai 61 
pataisoje 61 
pasidomėti 61 
pašalpas 61 
partnerystės 61 
pamatė 61 
nutarimais 61 
nusiskundimų 61 
niuansų 61 
nepavyks 61 
mokami 61 
mokame 61 
minty 61 
ministerijoms 61 
ministerijas 61 
min 61 
matant 61 
leidimų 61 
krūvų 61 
konstruktyviai 61 
konkrečiau 61 
komercinės 61 
keliate 61 
keliams 61 
keliame 61 
keisis 61 
kairės 61 
įvyktų 61 
įvestas 61 
įsteigta 61 
inspektorius 61 
gerti 61 
formalus 61 
fiksuoti 61 
dujos 61 
drųsos 61 
didiname 61 
dėstytojų 61 
dengti 61 
deficitas 61 
daugumoje 61 
darysi 61 
darėme 61 
bijoti 61 
aukštų 61 
atstovui 61 
atstovavimas 61 
atliekama 61 
apklausos 61 
alternatyvių 61 
akcininkams 61 
akašėtos 61 
zona 60 
vieša 60 
vartojama 60 
valiutos 60 
vadas 60 
tilto 60 
teikiamai 60 
tarybas 60 
tarptautinio 60 
tarptautinę 60 
susirinks 60 
supratimas 60 
skirtumai 60 
širdies 60 
šiandienos 60 
senaties 60 
saugikliai 60 
santaupų 60 
sankcijas 60 
sųnaudas 60 
ryšys 60 
rimtus 60 
rimčiau 60 
riboto 60 
renginių 60 
reklamai 60 
reikalingus 60 
punktais 60 
problemai 60 
pirmus 60 
patiria 60 
patalpose 60 
pastatai 60 
paslaugoms 60 
pasiruošti 60 
pasakėme 60 
parkus 60 
pamatėme 60 
palūkanų 60 
paliksime 60 
pakeitus 60 
operacijų 60 
neatsitiktų 60 
neabejotinai 60 
mokymosi 60 
mirė 60 
mastrichto 60 
masto 60 
ligoninė 60 
lauko 60 
laimėjo 60 
kritika 60 
korektiška 60 
kištis 60 
kiekio 60 
išsamiau 60 
įspūdį 60 
išimtys 60 
investicinių 60 
investavimo 60 
institutų 60 
instancijos 60 
iniciatyvas 60 
ikiteisminis 60 
įdiegti 60 
įdėti 60 
firmos 60 
fakto 60 
estai 60 
energetikų 60 
draugijos 60 
detaliau 60 
buvimas 60 
būtinybę 60 
būnant 60 
auginti 60 
atsisakoma 60 
atsisakau 60 
atitikties 60 
artimiausių 60 
arti 60 
apribojimas 60 
antrosios 60 
administruoti 60 
viltis 59 
vietomis 59 
viešųjų 59 
vienodi 59 
vienintelį 59 
vertybė 59 
vardan 59 
vadovaujamos 59 
vadinama 59 
universitetas 59 
tvirtinimo 59 
turtui 59 
tęsinys 59 
temos 59 
teisybę 59 
suvokiame 59 
sutarę 59 
susitikimuose 59 
statutiniai 59 
slaugos 59 
skirtingus 59 
skaičiais 59 
šešis 59 
sesijai 59 
serga 59 
sena 59 
sektoriui 59 
saugo 59 
rusai 59 
ramybės 59 
priverstas 59 
pritarę 59 
pristatymo 59 
postus 59 
policininkų 59 
policijai 59 
organizacijas 59 
nusprendėme 59 
nedidelės 59 
neaiškus 59 
nagrinėjama 59 
mama 59 
lyginti 59 
leiskime 59 
kvotos 59 
kortelės 59 
konfliktų 59 
karų 59 
kalėjimų 59 
kalbomis 59 
kalbėkime 59 
įvykdyta 59 
išsakytos 59 
iškeltas 59 
ilgalaikės 59 
ieškoma 59 
gynė 59 
geranoriškai 59 
gaunamos 59 
eidamas 59 
direktorių 59 
dievo 59 
didėjo 59 
chaosų 59 
amonkevičius 59 
akimis 59 
vrinkevičiaus 58 
vilnių 58 
viešumų 58 
viešų 58 
vesti 58 
ugdyti 58 
turinti 58 
trukmė 58 
trukdyti 58 
transliuotojas 58 
tempais 58 
taškus 58 
tarptautiniu 58 
tapatybės 58 
svarbiausius 58 
suteikiant 58 
susitikimo 58 
sumoka 58 
sulauksime 58 
sulaukė 58 
sukūrimo 58 
suinteresuota 58 
sudarytas 58 
straipsniams 58 
skiriamų 58 
septyni 58 
rytinio 58 
rengdami 58 
reikalams 58 
registre 58 
raidos 58 
prioritetinių 58 
principui 58 
pilietybė 58 
pietus 58 
pasiruošę 58 
pasiimti 58 
pasiektų 58 
pašalpa 58 
parlamentinį 58 
panaikinta 58 
palaikymų 58 
pajėgūs 58 
padaręs 58 
opozicijų 58 
nutarėme 58 
nukentės 58 
neteks 58 
nepriėmė 58 
nepamirškime 58 
negana 58 
negalios 58 
nebereikia 58 
nebeliko 58 
motyvacija 58 
mokesčiu 58 
manom 58 
manė 58 
likviduoti 58 
likimo 58 
likimų 58 
lenkijų 58 
laipsnių 58 
kodeksu 58 
kitom 58 
kainoms 58 
kaimų 58 
jkarosas 58 
išsakytas 58 
išklausėme 58 
įsipareigojo 58 
išaiškino 58 
guli 58 
grįš 58 
fonde 58 
fizinis 58 
emocijų 58 
direktoriumi 58 
dirbantis 58 
centruose 58 
buvusių 58 
buvimo 58 
bankui 58 
baigia 58 
autoritetų 58 
atskiru 58 
atsiėmė 58 
atsidūrė 58 
atrodyti 58 
asamblėjos 58 
andriau 58 
analogiškai 58 
administravimas 58 
administracinę 58 
ypatingai 57 
vardo 57 
valdytojų 57 
universitete 57 
trim 57 
trečio 57 
transliuotojo 57 
tiktų 57 
tėvynei 57 
tautybės 57 
suteiktos 57 
suprasdamas 57 
skirstyti 57 
sekmadienį 57 
sakėme 57 
rėmėsi 57 
rastas 57 
ras 57 
provincijos 57 
profesionalios 57 
profesijos 57 
privačias 57 
prieštaravimų 57 
priedas 57 
prekybų 57 
prašydamas 57 
pokalbių 57 
plotai 57 
piliečiais 57 
patvirtins 57 
pateikimui 57 
paskutinėje 57 
parduodama 57 
pajėgas 57 
pajamomis 57 
pacituosiu 57 
paaiškintumėte 57 
neteisingas 57 
netaikyti 57 
nesusipratimų 57 
nesuprantamas 57 
nesiūlau 57 
nereikalinga 57 
nepadaryta 57 
nemokamų 57 
negavome 57 
naudojant 57 
mokėjimų 57 
mišri 57 
miškas 57 
ministrę 57 
matoma 57 
maskvoje 57 
manipuliuoti 57 
litais 57 
labdaros 57 
kurų 57 
kultūrai 57 
krovinių 57 
kompromisinis 57 
komanda 57 
klaidina 57 
ketina 57 
kategorijas 57 
